Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Fall 2022,Closed,ENGG*3260*0106 (7531) Thermodynamics,Guelph," Mon, Wed, Fri",01:30PM - 02:20PM,"MCLN, Room 102", , , , Tues,11:30AM - 01:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 20,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0201 (7532) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Wed,03:30PM - 05:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 19,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0202 (7533) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Mon,09:30AM - 11:20AM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 18,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0203 (7534) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Fri,03:30PM - 05:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 19,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0204 (7535) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Wed,09:30AM - 11:20AM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 19,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0205 (7536) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Fri,09:30AM - 11:20AM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 18,0.5,Undergraduate
Fall 2022,Closed,ENGG*3260*0206 (7537) Thermodynamics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"RICH, Room 2529", , , , Tues,11:30AM - 01:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,"S. Tasnim, M. Elsharqawy", 0 / 19,0.5,Undergraduate
Fall 2022,Open,ENGG*3280*01011 (7538) Machine Design,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MAC, Room 149", Thur,07:00PM - 08:20PM,"MAC, Room 149", Fri,04:00PM - 05:20PM,"THRN, Room 1006",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,C. Simha, 1 / 24,0.75,Undergraduate
Fall 2022,Closed,ENGG*3280*01021 (7539) Machine Design,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MAC, Room 149", Thur,07:00PM - 08:20PM,"MAC, Room 149", Fri,02:30PM - 03:50PM,"THRN, Room 1006",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,C. Simha, 0 / 24,0.75,Undergraduate
Fall 2022,Closed,ENGG*3280*01031 (7540) Machine Design,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MAC, Room 149", Thur,07:00PM - 08:20PM,"MAC, Room 149", Fri,10:00AM - 11:20AM,"THRN, Room 1006",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,C. Simha, 0 / 24,0.75,Undergraduate
Fall 2022,Closed,ENGG*3280*01041 (7541) Machine Design,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MAC, Room 149", Thur,07:00PM - 08:20PM,"MAC, Room 149", Tues,11:30AM - 12:50PM,"THRN, Room 1006",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,C. Simha, 0 / 24,0.75,Undergraduate
Fall 2022,Closed,ENGG*3280*01051 (7542) Machine Design,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MAC, Room 149", Thur,07:00PM - 08:20PM,"MAC, Room 149", Tues,02:30PM - 03:50PM,"THRN, Room 1006",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,C. Simha, 0 / 24,0.75,Undergraduate
Fall 2022,Open,ENGG*3340*01 (7543) GIS in Environmental Eng,Guelph," Tues, Thur",08:30AM - 09:50AM,"THRN, Room 1319", , , , , , ,FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,P. Paul, 49 / 64,0.5,Undergraduate
Fall 2022,Open,ENGG*3390*0101 (7544) Signal Processing,Guelph," Mon, Wed",05:30PM - 06:50PM,"MACN, Room 113", , , , Fri,03:30PM - 05:20PM,"THRN, Room 2307",FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/05),TBA,E. Ukwatta, 1 / 46,0.5,Undergraduate
Fall 2022,Open,ENGG*3390*0102 (7545) Signal Processing,Guelph," Mon, Wed",05:30PM - 06:50PM,"MACN, Room 113", , , , Thur,01:30PM - 03:20PM,"THRN, Room 2307",FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/05),TBA,E. Ukwatta, 4 / 46,0.5,Undergraduate
Fall 2022,Closed,ENGG*3390*0103 (7546) Signal Processing,Guelph," Mon, Wed",05:30PM - 06:50PM,"MACN, Room 113", , , , Thur,03:30PM - 05:20PM,"THRN, Room 2307",FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/05),TBA,E. Ukwatta, 0 / 46,0.5,Undergraduate
Fall 2022,Open,ENGG*3450*0101 (7547) Electronic Devices,Guelph," Tues, Thur",08:30AM - 09:50AM,"THRN, Room 1200", , , , Tues,03:30PM - 05:20PM,"RICH, Room 1504B",FALSE,FALSE,FALSE, Fri,11:30AM - 01:30PM (2022/12/09),TBA,S. Gregori, 7 / 52,0.5,Undergraduate
Fall 2022,Open,ENGG*3450*0102 (7548) Electronic Devices,Guelph," Tues, Thur",08:30AM - 09:50AM,"THRN, Room 1200", , , , Fri,08:30AM - 10:20AM,"RICH, Room 1504B",FALSE,FALSE,FALSE, Fri,11:30AM - 01:30PM (2022/12/09),TBA,S. Gregori, 27 / 52,0.5,Undergraduate
Fall 2022,Closed,ENGG*3450*0103 (7549) Electronic Devices,Guelph," Tues, Thur",08:30AM - 09:50AM,"THRN, Room 1200", , , , Mon,11:30AM - 01:20PM,"RICH, Room 1504B",FALSE,FALSE,FALSE, Fri,11:30AM - 01:30PM (2022/12/09),TBA,S. Gregori, 0 / 52,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01011 (7550) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Wed,07:00PM - 07:50PM,"ALEX, Room 028", Tues,03:30PM - 05:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 1 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01012 (7551) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Tues,07:00PM - 07:50PM,"ALEX, Room 028", Tues,03:30PM - 05:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01013 (7552) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Mon,07:00PM - 07:50PM,"ALEX, Room 028", Tues,03:30PM - 05:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01021 (7553) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Wed,07:00PM - 07:50PM,"ALEX, Room 028", Mon,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01022 (7554) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Tues,07:00PM - 07:50PM,"ALEX, Room 028", Mon,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01023 (7555) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Mon,07:00PM - 07:50PM,"ALEX, Room 028", Mon,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01031 (7556) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Wed,07:00PM - 07:50PM,"ALEX, Room 028", Tues,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01032 (7557) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Tues,07:00PM - 07:50PM,"ALEX, Room 028", Tues,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01033 (7558) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Mon,07:00PM - 07:50PM,"ALEX, Room 028", Tues,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 1 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01041 (7559) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Wed,07:00PM - 07:50PM,"ALEX, Room 028", Thur,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 1 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01042 (7560) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Tues,07:00PM - 07:50PM,"ALEX, Room 028", Thur,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 2 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3510*01043 (7561) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Mon,07:00PM - 07:50PM,"ALEX, Room 028", Thur,10:30AM - 12:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01051 (7562) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Wed,07:00PM - 07:50PM,"ALEX, Room 028", Thur,12:30PM - 02:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 7 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01052 (7563) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Tues,07:00PM - 07:50PM,"ALEX, Room 028", Thur,12:30PM - 02:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 3 / 8,0.5,Undergraduate
Fall 2022,Open,ENGG*3510*01053 (7564) Electromechanical Devices,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"MCKN, Room 117", Mon,07:00PM - 07:50PM,"ALEX, Room 028", Thur,12:30PM - 02:20PM,"THRN, Room 1008",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 4 / 8,0.5,Undergraduate
Fall 2022,Closed,ENGG*3590*01011 (7565) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Mon,05:30PM - 06:50PM,"MCKN, Room 233", Mon,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,ENGG*3590*01012 (7566) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Thur,07:00PM - 08:20PM,"MCKN, Room 233", Mon,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,ENGG*3590*01021 (7567) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Mon,05:30PM - 06:50PM,"MCKN, Room 233", Wed,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,ENGG*3590*01022 (7568) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Thur,07:00PM - 08:20PM,"MCKN, Room 233", Wed,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 0 / 9,0.5,Undergraduate
Fall 2022,Open,ENGG*3590*01031 (7569) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Mon,05:30PM - 06:50PM,"MCKN, Room 233", Fri,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 1 / 9,0.5,Undergraduate
Fall 2022,Open,ENGG*3590*01032 (7570) Water Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"MINS, Room 103", Thur,07:00PM - 08:20PM,"MCKN, Room 233", Fri,02:30PM - 05:20PM,"THRN, Room 1116",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Chang, 5 / 9,0.5,Undergraduate
Fall 2022,Closed,ENGG*3640*0101 (7571) Microcomputer Interfacing,Guelph," Tues, Thur",10:00AM - 11:20AM,"MCKN, Room 223", , , , Wed,02:30PM - 05:20PM,"RICH, Room 1532",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,R. Muresan, 0 / 24,0.5,Undergraduate
Fall 2022,Closed,ENGG*3640*0102 (7572) Microcomputer Interfacing,Guelph," Tues, Thur",10:00AM - 11:20AM,"MCKN, Room 223", , , , Mon,08:30AM - 11:20AM,"RICH, Room 1532",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,R. Muresan, 0 / 27,0.5,Undergraduate
Fall 2022,Open,ENGG*3650*0101 (7573) Hydrology,Guelph," Mon, Wed, Fri",09:30AM - 10:20AM,"MCKN, Room 228", , , , Thur,02:30PM - 03:20PM,"MCKN, Room 228",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/08),TBA,E. McBean, 5 / 46,0.5,Undergraduate
Fall 2022,Closed,ENGG*3670*01011 (7574) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,02:30PM - 03:20PM,"THRN, Room 1313", Mon,12:30PM - 02:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 0 / 6,0.5,Undergraduate
Fall 2022,Open,ENGG*3670*01012 (7575) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,08:30AM - 09:20AM,"THRN, Room 1313", Mon,12:30PM - 02:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 2 / 6,0.5,Undergraduate
Fall 2022,Closed,ENGG*3670*01021 (7576) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,02:30PM - 03:20PM,"THRN, Room 1313", Mon,12:30PM - 02:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 0 / 6,0.5,Undergraduate
Fall 2022,Open,ENGG*3670*01022 (7577) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,08:30AM - 09:20AM,"THRN, Room 1313", Mon,12:30PM - 02:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 4 / 6,0.5,Undergraduate
Fall 2022,Closed,ENGG*3670*01031 (7578) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,02:30PM - 03:20PM,"THRN, Room 1313", Wed,11:30AM - 01:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 0 / 6,0.5,Undergraduate
Fall 2022,Closed,ENGG*3670*01032 (7579) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,08:30AM - 09:20AM,"THRN, Room 1313", Wed,11:30AM - 01:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 0 / 6,0.5,Undergraduate
Fall 2022,Open,ENGG*3670*01041 (7580) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,02:30PM - 03:20PM,"THRN, Room 1313", Wed,11:30AM - 01:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 1 / 6,0.5,Undergraduate
Fall 2022,Closed,ENGG*3670*01042 (7581) Soil Mechanics,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"ALEX, Room 218", Tues,08:30AM - 09:20AM,"THRN, Room 1313", Wed,11:30AM - 01:20PM,"THRN, Room 1107",FALSE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/14),TBA,B. Gharabaghi, 0 / 6,0.5,Undergraduate
Fall 2022,Open,ENGG*3700*0101 (7582) Optimization for Engineers,Guelph," Mon, Fri",10:00AM - 11:20AM,"AD-S, Room VIRTUAL", , , , Wed,10:30AM - 12:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Moussa, 3 / 50,0.5,Undergraduate
Fall 2022,Open,ENGG*3700*0102 (7583) Optimization for Engineers,Guelph," Mon, Fri",10:00AM - 11:20AM,"AD-S, Room VIRTUAL", , , , Fri,11:30AM - 01:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Moussa, 6 / 50,0.5,Undergraduate
Fall 2022,Open,ENGG*3700*0103 (7584) Optimization for Engineers,Guelph," Mon, Fri",10:00AM - 11:20AM,"AD-S, Room VIRTUAL", , , , Mon,12:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,S. Moussa, 6 / 50,0.5,Undergraduate
Fall 2022,Open,ENGG*3830*0101 (7585) Bio-Process Engineering,Guelph," Mon, Wed",04:00PM - 05:20PM,"MACN, Room 202", , , , Wed,12:30PM - 01:20PM,"THRN, Room 1104",FALSE,FALSE,FALSE, Sat,02:30PM - 04:30PM (2022/12/10),TBA,P. Wu, 14 / 20,0.5,Undergraduate
Fall 2022,Open,ENGG*4000*01 (7586) Proposal Engineering Design IV,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 113 / 320,0,Undergraduate
Fall 2022,Closed,ENGG*4040*0101 (7587) Medical Imaging Modalities,Guelph," Mon, Wed",02:30PM - 03:50PM,"ROZH, Room 105", , , , Fri,01:30PM - 03:20PM,"THRN, Room 2307",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,E. Ukwatta, 0 / 0,0.5,Undergraduate
Fall 2022,Closed,ENGG*4040*0102 (7588) Medical Imaging Modalities,Guelph," Mon, Wed",02:30PM - 03:50PM,"ROZH, Room 105", , , , Thur,10:30AM - 12:20PM,"THRN, Room 2307",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,E. Ukwatta, 0 / 0,0.5,Undergraduate
Fall 2022,Open,ENGG*4040*0103 (7589) Medical Imaging Modalities,Guelph," Mon, Wed",02:30PM - 03:50PM,"ROZH, Room 105", , , , Fri,08:30AM - 10:20AM,"THRN, Room 2307",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,E. Ukwatta, 2 / 12,0.5,Undergraduate
Fall 2022,Open,ENGG*4080*0101 (7590) Micro & Nano-Scale Electronics,Guelph, Mon,08:30AM - 11:20AM,"AD-S, Room VIRTUAL", , , , Wed,08:30AM - 10:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, , , ,S. Gregori, 7 / 20,0.5,Undergraduate
Fall 2022,Open,ENGG*4110*0101 (7591) Biological Eng Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 1 / 4,1,Undergraduate
Fall 2022,Closed,ENGG*4120*0101 (7592) Systems & Comp Eng Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 0 / 7,1,Undergraduate
Fall 2022,Closed,ENGG*4130*0101 (7593) Environmental Eng Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 0 / 5,1,Undergraduate
Fall 2022,Open,ENGG*4150*0101 (7594) Water Resources Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCKN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 2 / 3,1,Undergraduate
Fall 2022,Open,ENGG*4160*0101 (7595) Mechanical Eng Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 8 / 20,1,Undergraduate
Fall 2022,Open,ENGG*4170*0101 (7596) Computer Engineering Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 3 / 5,1,Undergraduate
Fall 2022,Open,ENGG*4180*0101 (7597) Biomedical Eng. Design IV,Guelph, Mon,12:30PM - 02:20PM,"MCLN, Room 107", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,S. Mattucci, 7 / 10,1,Undergraduate
Fall 2022,Open,ENGG*4200*0101 (7598) Wireless Sensor Networks,Guelph," Mon, Wed",02:30PM - 03:50PM,"MCKN, Room 316", , , , Tues,10:30AM - 12:20PM,"RICH, Room 1532",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,S. Zimmo, 4 / 24,0.5,Undergraduate
Fall 2022,Closed,ENGG*4230*0101 (7599) Energy Conversion,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 259", , , , Mon,11:30AM - 02:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 16,0.75,Undergraduate
Fall 2022,Open,ENGG*4230*0102 (7600) Energy Conversion,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 259", , , , Thur,02:30PM - 05:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 2 / 16,0.75,Undergraduate
Fall 2022,Open,ENGG*4230*0103 (7601) Energy Conversion,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 259", , , , Fri,11:30AM - 02:20PM,"THRN, Room 3404",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 8 / 16,0.75,Undergraduate
Fall 2022,Closed,ENGG*4240*0101 (7602) Site Remediation,Guelph," Mon, Fri",02:30PM - 03:50PM,"MCKN, Room 312", , , , Tues,08:30AM - 09:20AM,"THRN, Room 1116",FALSE,FALSE,FALSE, , , ,E. Pensini, 0 / 18,0.5,Undergraduate
Fall 2022,Closed,ENGG*4240*0102 (7603) Site Remediation,Guelph," Mon, Fri",02:30PM - 03:50PM,"MCKN, Room 312", , , , Mon,09:30AM - 10:20AM,"THRN, Room 1116",FALSE,FALSE,FALSE, , , ,E. Pensini, 0 / 18,0.5,Undergraduate
Fall 2022,Open,ENGG*4340*0101 (7604) Solid & Hazardous Waste Mgmt,Guelph," Tues, Thur",04:00PM - 05:20PM,"RICH, Room 2529", , , , Fri,09:30AM - 11:20AM,"MCKN, Room 311",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,B. Abbassi, 2 / 28,0.5,Undergraduate
Fall 2022,Open,ENGG*4340*0102 (7605) Solid & Hazardous Waste Mgmt,Guelph," Tues, Thur",04:00PM - 05:20PM,"RICH, Room 2529", , , , Mon,12:30PM - 02:20PM,"MINS, Room 037",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,B. Abbassi, 2 / 28,0.5,Undergraduate
Fall 2022,Open,ENGG*4360*0101 (7606) Soil-Water Cons Systems Dsgn,Guelph," Wed, Fri",04:00PM - 05:20PM,"MCKN, Room 119A", , , , Tues,12:30PM - 02:20PM,"MCKN, Room 312",FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/15),TBA,J. Dhiman, 5 / 20,0.75,Undergraduate
