Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Winter 2023,Open,ANTH*4880*01 (1167) Special Proj. in Anthropology,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,ANTH*4890*01 (1168) Special Proj. in Anthropology,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,ANTH*4900*01 (1169) Honours Anthropology Thesis I,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,ANTH*4910*01 (1170) Honours Anthropology Thesis II,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,ARTH*1520*01 (1179) Art Historical Studies II,Guelph,"Tues, Thur",05:30PM - 06:50PM,"ALEX, Room 100", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Patterson, 180 / 180,0.5,Undergraduate
Winter 2023,Open,ARTH*2070*01 (1180) Art of the USA,Guelph,"Mon, Wed",10:00AM - 11:20AM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,A. Boetzkes, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*2120*01 (1181) Introduction to Museology,Guelph,"Tues, Thur",10:00AM - 11:20AM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Douglas, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*2550*01 (1182) The Italian Renaissance,Guelph,"Mon, Wed",11:30AM - 12:50PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Hickson, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*2600*01 (1183) Early Modern Art,Guelph,"Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*3060*01 (1184) Public Art,Guelph,"Mon, Wed",01:00PM - 02:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*3210*01 (1185) Critical Issues in Art History,Guelph,"Tues, Thur",01:00PM - 02:20PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Patterson, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*3320*01 (1186) Lives: Aspects of Western Art,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Patterson, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ARTH*4310*01 (1187) Art & Visual Culture I,Guelph, , , ,Tues,02:30PM - 05:20PM,"ALEX, Room 286", , , ,FALSE,FALSE,FALSE, , , ,S. Douglas, 15 / 15,1,Undergraduate
Winter 2023,Open,ARTH*4330*01 (1188) Art & Visual Culture III,Guelph, , , ,Mon,08:30AM - 11:20AM,"ALEX, Room 286", , , ,FALSE,FALSE,FALSE, , , ,D. Marner, 15 / 15,1,Undergraduate
Winter 2023,Open,ARTH*4600*01 (1189) Individual Study - Art History,Guelph, , , ,TBA,TBA,TBA, , , ,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,ARTH*4800*01 (1190) Experiential Learning,Guelph, , , ,TBA,TBA,TBA, , , ,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0101 (1191) Society and Inquiry II,Guelph,Tues,11:30AM - 12:20PM,"MCKN, Room 230",Thur,04:30PM - 05:20PM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0102 (1192) Society and Inquiry II,Guelph,Tues,11:30AM - 12:20PM,"MCKN, Room 230",Wed,08:30AM - 09:20AM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0203 (1193) Society and Inquiry II,Guelph,Mon,03:30PM - 04:20PM,"MCKN, Room 231",Fri,08:30AM - 09:20AM,"MINS, Room 128", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0204 (1194) Society and Inquiry II,Guelph,Mon,03:30PM - 04:20PM,"MCKN, Room 231",Thur,01:30PM - 02:20PM,"MINS, Room 128", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0305 (1195) Society and Inquiry II,Guelph,Mon,01:30PM - 02:20PM,"MCKN, Room 225",Thur,02:30PM - 03:20PM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0306 (1196) Society and Inquiry II,Guelph,Mon,01:30PM - 02:20PM,"MCKN, Room 225",Fri,09:30AM - 10:20AM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0407 (1197) Society and Inquiry II,Guelph,Mon,09:30AM - 10:20AM,"ROZH, Room 105",Wed,11:30AM - 12:20PM,"MCKN, Room 317", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*1120*0408 (1198) Society and Inquiry II,Guelph,Mon,09:30AM - 10:20AM,"ROZH, Room 105",Wed,01:30PM - 02:20PM,"MCKN, Room 317", , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ASCI*3000*01 (1199) Community Project,Guelph,Mon,02:30PM - 05:20PM,"MACS, Room 129", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Hoad-Reddick, 40 / 40,0.5,Undergraduate
Winter 2023,Open,ASCI*3200*01 (1200) Issues in Public Health,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ROZH, Room 106", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 40 / 40,0.5,Undergraduate
Winter 2023,Open,ASCI*3700*01 (1201) Independent Stds in Arts/Sci,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 15 / 15,0.5,Undergraduate
Winter 2023,Open,ASCI*4010*01 (1202) Honours Research Seminar,Guelph,Wed,02:30PM - 05:20PM,"ANNU, Room 002", , , , , , ,FALSE,FALSE,FALSE, , , ,P. Barclay, 20 / 20,1,Undergraduate
Winter 2023,Open,ASCI*4020*01 (1203) Topics in Arts & Sci Research,Guelph,"Mon, Wed",10:00AM - 11:20AM,"ALEX, Room 309", , , , , , ,FALSE,FALSE,FALSE, , , ,A. Souchen, 30 / 30,0.5,Undergraduate
Winter 2023,Open,ASCI*4030*01 (1204) Topics in Arts & Sci Research,Guelph,Tues,02:30PM - 05:20PM,"MINS, Room 037", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Goldenberg, 35 / 35,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0102 (1214) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Mon,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0103 (1215) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Mon,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0104 (1216) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Mon,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0105 (1217) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Mon,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0106 (1218) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,11:30AM - 02:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0107 (1219) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,08:30AM - 11:20AM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0108 (1220) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,11:30AM - 02:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0109 (1221) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,08:30AM - 11:20AM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0110 (1222) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0111 (1223) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0112 (1224) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0113 (1225) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0114 (1226) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0116 (1228) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0117 (1229) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0118 (1230) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0119 (1231) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0120 (1232) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3112",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0122 (1234) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Thur,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0123 (1235) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Thur,02:30PM - 05:20PM,"SSC, Room 3110",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0124 (1236) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Thur,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*2580*0125 (1237) Introduction to Biochemistry,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"WMEM, Room 103", , , ,Thur,02:30PM - 05:20PM,"SSC, Room 3111",FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,BIOC*3560*01 (1239) Structure & Function in Bioche,Guelph,"Mon, Wed, Fri",09:30AM - 10:20AM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Graether, 500 / 500,0.5,Undergraduate
Winter 2023,Open,BIOC*4540*0101 (1240) Enzymology,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ROZH, Room 105", , , ,Mon,02:30PM - 05:20PM,"SSC, Room 3101",FALSE,FALSE,FALSE, , , ,S. Vahidi, 12 / 12,0.75,Undergraduate
Winter 2023,Open,BIOC*4540*0102 (1241) Enzymology,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ROZH, Room 105", , , ,Tues,02:30PM - 05:20PM,"SSC, Room 3101",FALSE,FALSE,FALSE, , , ,S. Vahidi, 12 / 12,0.75,Undergraduate
Winter 2023,Open,BIOC*4540*0103 (1242) Enzymology,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ROZH, Room 105", , , ,Wed,02:30PM - 05:20PM,"SSC, Room 3101",FALSE,FALSE,FALSE, , , ,S. Vahidi, 12 / 12,0.75,Undergraduate
Winter 2023,Open,BIOC*4580*01 (1244) Membrane Biochemistry,Guelph,"Mon, Wed, Fri",11:30AM - 12:20PM,"JTP, Room 2266", , , , , , ,FALSE,FALSE,FALSE, , , ,"J. Dawson, E. Wijekoon", 80 / 80,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0101 (1245) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Mon,12:30PM - 01:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0102 (1246) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Mon,01:30PM - 02:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0103 (1247) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Mon,11:30AM - 12:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0104 (1248) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,09:30AM - 10:20AM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0105 (1249) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,10:30AM - 11:20AM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0106 (1250) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,11:30AM - 12:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0107 (1251) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,12:30PM - 01:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0108 (1252) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,01:30PM - 02:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0109 (1253) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0110 (1254) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Tues,03:30PM - 04:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0111 (1255) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Wed,12:30PM - 01:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0112 (1256) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Wed,01:30PM - 02:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0113 (1257) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Wed,11:30AM - 12:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0114 (1258) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,09:30AM - 10:20AM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0115 (1259) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,10:30AM - 11:20AM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0116 (1260) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,11:30AM - 12:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0117 (1261) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,12:30PM - 01:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0118 (1262) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,01:30PM - 02:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0119 (1263) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0120 (1264) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Thur,03:30PM - 04:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0121 (1265) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Mon,03:30PM - 04:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0122 (1266) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Mon,04:30PM - 05:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0124 (1268) Discovering Biodiversity,Guelph,"Mon, Wed",10:30AM - 11:20AM,"AD-S, Room VIRTUAL",Wed,03:30PM - 04:20PM,"SSC, Room 2305", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0226 (1270) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Mon,12:30PM - 01:20PM,"SSC, Room 2303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0227 (1271) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Mon,01:30PM - 02:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0228 (1272) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Mon,11:30AM - 12:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0229 (1273) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,09:30AM - 10:20AM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0230 (1274) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,10:30AM - 11:20AM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0231 (1275) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,11:30AM - 12:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0232 (1276) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,12:30PM - 01:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0233 (1277) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,01:30PM - 02:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0234 (1278) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0235 (1279) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Tues,03:30PM - 04:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0236 (1280) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Wed,12:30PM - 01:20PM,"SSC, Room 2303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0237 (1281) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Wed,01:30PM - 02:20PM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0238 (1282) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Wed,11:30AM - 12:20PM,"AD-S, Room VIRTUAL", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
Winter 2023,Open,BIOL*1070*0239 (1283) Discovering Biodiversity,Guelph,"Mon, Wed",02:30PM - 03:20PM,"AD-S, Room VIRTUAL",Thur,09:30AM - 10:20AM,"SSC, Room 3303", , , ,FALSE,FALSE,FALSE, , , ,"S. Jacobs, D. Grunspan", 5 / 5,0.5,Undergraduate
